Date,Close,High,Low,Open,Volume,EMA_20,EMA_50,MACD,EMA_200,Is_bull_market,ADX,RSI,BB_upper,BB_lower,BB_width,ATR,ATR_pct,Volume_change,Return_lag1,Return_lag2,Return_lag3,Return_lag5,Price_EMA20_ratio,Price_EMA50_ratio,EMA_cross,Body_size,Upper_wick,Lower_wick,Is_green,Target_3R,Target_5R,SP500_return,DXY_return
2017-01-01,998.3250122070312,1003.0800170898438,958.698974609375,963.6580200195312,147775008,891.8303318674201,816.717736533136,56.48159357324607,687.5706667191611,1,52.8699817349304,83.08260896512245,1031.2418676454945,711.6904321591933,319.5514354863012,24.602261578393442,0.024643539205738602,0.49064258811893713,0.03588304343929827,0.03858257482114813,0.025503933441067383,0.06978906330324652,1.1194113684344196,1.2223623506020518,75.11259533428415,34.6669921875,4.7550048828125,4.95904541015625,1,1,1,-0.004637050227782158,-0.003014383357300421
2017-01-02,1021.75,1031.3900146484375,996.7020263671876,998.6170043945312,222184992,904.2036335943325,824.7582174534051,59.78334310350829,690.8958342144929,1,53.99546024827092,84.88594855728199,1050.6508813834928,716.4008153938508,334.25006598964194,25.322670628597475,0.024783626746853412,0.5035356452154616,0.02346429019261209,0.06018930377616427,0.0629521777457418,0.04695972166717022,1.129999882812243,1.238847917338543,79.44541614092736,23.13299560546875,9.6400146484375,1.9149780273436363,1,1,1,-0.004637050227782158,-0.003014383357300421
2017-01-03,1043.8399658203125,1044.0799560546875,1021.5999755859376,1021.5999755859376,185168000,917.5023319015687,833.3496585658329,63.45105475985247,694.4077161210184,1,55.166933842023376,86.36228731256651,1071.0704035264944,722.2171880262401,348.85321550025424,25.119621331465506,0.024064628826244442,-0.16660437623077617,0.02161973655034255,0.04559131851525966,0.083110317217296,0.0722580099092307,1.1376973436753046,1.2525834205256967,84.15267333573581,22.239990234374886,0.239990234375,0.0,1,1,1,0.008486575281279274,0.00907031943801595
2017-01-04,1154.72998046875,1159.4200439453125,1044.4000244140625,1044.4000244140625,344945984,940.0954412889193,845.9528084443787,74.44745617470005,698.9880371593043,1,57.00685643708575,91.075173747914,1115.4638377574236,715.4879505726547,399.9758871847689,31.581082531003684,0.02734932240884894,0.8628811889743369,0.10623277348965399,0.13014923461585526,0.15666738421783988,0.20129459011260642,1.228311434938516,1.3650051976211075,94.14263284454069,110.3299560546875,4.6900634765625,0.0,1,0,0,0.005722273788525856,-0.007490628377166186
2017-01-05,1013.3800048828124,1191.0999755859375,910.4169921875,1156.72998046875,510199008,947.0749235359568,852.5185808537291,70.93868480141816,702.1163154451104,1,54.735754817298655,61.7715230890441,1121.5133715930335,732.2857189831384,389.22765260989513,49.3740754501061,0.048722172543571876,0.4790692794382554,-0.1224095485323401,-0.029180680884893007,-0.008191822967641427,0.051504420687442876,1.0700103864003725,1.1886896398996882,94.55634268222775,143.3499755859376,34.3699951171875,102.96301269531239,0,0,0,-0.0007706704833204681,-0.010566094826905847
2017-01-06,902.2009887695312,1046.81005859375,883.9439697265625,1014.239990234375,351876000,942.8012154629639,854.4669105759174,58.51224799791362,704.1072077169953,1,52.076880954324764,48.54183317170767,1116.7897783707958,748.1465131331106,368.6432652376852,57.480647837040486,0.06371157707933306,-0.3103161815634107,-0.10971108130965923,-0.21869094590988913,-0.1356903181413185,-0.09628530013987657,0.956936599118091,1.0558641623248357,88.33430488704653,112.03900146484375,32.570068359375,18.25701904296875,0,0,0,0.0035169592193697863,0.007246534559491424
2017-01-07,908.5850219726562,908.5850219726562,823.5560302734375,903.4869995117188,279550016,939.542530368649,856.5891894542209,48.61889704843236,706.141812833967,1,48.50632511565152,49.21443590846717,1110.7266051852985,766.0151855861858,344.7114195991127,59.448386684338935,0.0654296353634234,-0.2055439529834373,0.00707606540293404,-0.10341133869349894,-0.21316235194324296,-0.11075603428171643,0.9670504448757142,1.0607010141600839,82.95334091442805,5.0980224609375,0.0,79.93096923828125,1,0,0,0.0035169592193697863,0.007246534559491424
2017-01-08,911.198974609375,942.7239990234376,887.2490234375,908.1749877929688,158715008,936.8431441058609,858.7307496563839,40.522155095517974,708.1821826028767,1,45.70826781220617,49.50546470246449,1103.1901945683649,785.4000947382762,317.7900998300887,59.1645716058817,0.06493046332854485,-0.4322482600036768,0.002876948852891692,0.009973371734069758,-0.10083189897283762,-0.1270702363907864,0.9726270404412671,1.0610997393233979,78.11239444947705,3.02398681640625,31.525024414062614,20.92596435546875,1,0,0,0.0035169592193697863,0.007246534559491424
2017-01-09,902.8280029296876,913.6859741210938,879.8070068359375,913.2440185546876,141876992,933.6036068509873,860.4600537063174,33.04899308849588,710.1189569344867,1,42.97673678781912,48.54603689325541,1094.8915471955293,803.8939447478301,290.99760244769914,57.35845701154417,0.06353198707330221,-0.1060896270124625,-0.009186765912764572,-0.006336246915527366,0.000694982789823273,-0.21814794956376338,0.9670356844216736,1.0492387171733029,73.14355314466991,10.416015625,0.4419555664061363,23.020996093750114,0,0,0,-0.0035485942758867184,-0.0026505684544315677
2017-01-10,907.6790161132812,914.8729858398438,901.0599975585938,902.4400024414062,115808000,931.134598209301,862.3117777222767,27.204300338796543,712.084728667609,1,40.459642163442,49.16092776102791,1089.7736283325962,816.3516646361537,273.4219636964425,54.24806638795173,0.059765694066878594,-0.18374361926139515,0.005373131059129843,-0.003862996550893505,-0.0009971613414977432,-0.10430538224577901,0.9748096761293931,1.0526111779556557,68.82282048702427,5.239013671875,7.1939697265625,1.3800048828125,1,0,0,0.0,0.00037957226825424684
2017-01-11,777.7570190429688,919.447998046875,762.7650146484375,908.114990234375,310928992,916.5272097172693,858.995904832892,11.950956676428405,712.7381842932346,1,39.08255649930416,36.55961605258996,1101.7946727154356,795.652324354877,306.1423483605586,61.564846174415,0.07915691490662552,1.6848662613981764,-0.14313649953773722,-0.13853245964996885,-0.14644656028460956,-0.1379337545354341,0.8485913029062078,0.9054257589205534,57.53130488437728,130.35797119140625,11.3330078125,14.99200439453125,0,0,0,0.0028296382793233654,-0.002276916075826363
2017-01-12,804.833984375,826.2459716796875,755.7559814453125,775.177978515625,222326000,905.8897596846723,856.8719079521904,2.024123899903884,713.6545604134511,1,37.88512194571633,40.010819774160694,1108.6808663675904,777.0511282613159,331.62973810627454,62.20235646441215,0.0772859467567288,-0.28496214338224213,0.03481417032449219,-0.11330550768780345,-0.10854118197120144,-0.11418968515725614,0.8884458354570114,0.9392698919240402,49.01785173248186,29.656005859375,21.4119873046875,19.4219970703125,1,0,0,-0.0021448089967596173,-0.003803723061448605
2017-01-13,823.9840087890625,829.0009765625,780.0029907226562,803.7369995117188,168968000,898.0892119803285,855.5821864163815,-4.248738850951099,714.7523658699249,1,36.72014387322162,42.39753122622937,1112.3366100707235,765.9115832886513,346.4250267820722,61.259187134085835,0.07434511650792,-0.23999892050412452,0.023793757204392474,0.05943628744485796,-0.09220771422325502,-0.09571451269213838,0.9174856994130232,0.9630682146858756,42.50702556394697,20.24700927734375,5.0169677734375,23.7340087890625,1,1,1,0.0018498402425362048,-0.0011455873137864447
2017-01-14,818.4119873046875,835.0850219726562,812.4559936523438,825.1420288085938,93063296,890.5009048683627,854.1245315492563,-9.559447975292414,715.7838048891763,1,35.51470818063131,41.875477861171376,1115.841129364723,754.6299643852772,361.2111649794458,58.49989007595917,0.07147975711917351,-0.4492253207707968,-0.00676229323013644,0.01687056361099315,0.052272068610508704,-0.09350176927506582,0.9190467778644967,0.9581881295695939,36.37637331910639,6.73004150390625,9.9429931640625,5.95599365234375,0,1,1,0.0018498402425362048,-0.0011455873137864447
2017-01-15,821.7979736328125,823.3070068359375,812.8709716796875,818.1420288085938,71013600,883.9577685602151,852.8568233956703,-13.341213217757286,716.8386722398593,1,34.395375037511734,42.340105749199715,1118.2662375910604,743.6236549870647,374.6425826039957,55.06675758169423,0.06700765802362346,-0.23693224877829389,0.004137263848341455,-0.002653006773107869,0.021077625432263547,-0.09461609330599585,0.9296801305014287,0.9635825745765905,31.100945164544783,3.65594482421875,1.509033203125,5.27105712890625,1,1,1,0.0018498402425362048,-0.0011455873137864447
2017-01-16,831.5339965820312,834.530029296875,820.27099609375,821.7830200195312,82755200,878.9650283718166,852.0206341088609,-15.375435286784978,717.9799192482392,1,33.10289625827976,43.73288284097114,1118.371320305125,733.3521721265158,385.01914817860916,52.151920126082146,0.06271772451932137,0.16534297655660324,0.011847221898321436,0.016033500829526037,0.009162784365274623,0.06914367369546226,0.9460376348787778,0.9759552331167931,26.94439426295571,9.7509765625,2.99603271484375,1.51202392578125,1,1,1,0.0018498402425362048,-0.0011455873137864447
2017-01-17,907.93798828125,910.5609741210938,830.7960205078125,830.9459838867188,155095008,881.7243578870008,854.213471527386,-10.69907505959793,719.8700492883687,1,31.04804651048088,53.27192570505806,1113.6466844917202,731.2785047172645,382.3681797744557,54.12427966088208,0.059612308725335676,0.8741421445419744,0.09188318458808964,0.10481896696295068,0.10938989453392844,0.1281059273190559,1.0297299605707486,1.0628935489132492,27.5108863596148,76.99200439453125,2.62298583984375,0.14996337890625,1,0,0,-0.0029675026899970147,-0.009174162195270674
2017-01-18,886.6179809570312,917.4990234375,858.3040161132812,909.3729858398438,225676992,882.1904172270036,855.4842366030583,-8.614074610490434,721.5292326880569,1,29.25707949705359,50.68952098411988,1108.3660547578256,727.8712316191277,380.49482313869794,54.48647449397756,0.061454285458054765,0.45508868989516404,-0.02348178796282996,0.06624381516741273,0.07887584224341371,0.0760135773265993,1.005018829998114,1.0363931245274585,26.70618062394533,22.7550048828125,8.12603759765625,28.31396484375,0,0,0,0.0017637540575008437,0.009259106742307788
2017-01-19,899.072998046875,904.614013671875,884.3380126953125,888.3350219726562,105625000,883.7982820669914,857.1935997969335,-5.888798540797779,723.295837318493,1,27.594038698871103,52.14887195930144,1104.3205570235525,725.7002315506662,378.6203254728863,52.04286924273363,0.0578850319782602,-0.5319638078125395,0.0140477831009016,-0.009763871926051548,0.08122217701556234,0.09855795368764331,1.0172830342509376,1.048856405670624,26.60468227005788,10.73797607421875,5.541015625,3.99700927734375,1,0,0,-0.003609308355419394,-0.0015289106638071148
2017-01-20,895.0260009765625,899.3980102539062,887.0079956054688,898.1719970703125,86728400,884.8675886298078,858.6772233726053,-4.009339294758092,725.004595165837,1,26.049786529130223,51.61435159865766,1099.650965340225,723.4981252359472,376.15284010427774,49.2105224859982,0.05498222669766534,-0.1789027218934911,-0.004501299759979593,0.009483250058221815,-0.014221221571673937,0.08910709163718256,1.0114801496600014,1.042331130504651,26.190365257202416,3.14599609375,1.22601318359375,8.01800537109375,0,0,0,0.003366237154707852,-0.0034456225105029548
2017-01-21,921.7890014648438,927.3670043945312,895.5349731445312,895.5490112304688,111158000,888.383913661716,861.1521950624971,-0.35619780327147055,726.962648959857,1,25.149328254264727,54.906079470032196,1091.4559329824049,724.0395565195483,367.41637646285653,48.00555683828181,0.05207868260740221,0.2816793576267982,0.029901925149750097,0.025266027861270857,0.03966874264138909,0.10854036666426148,1.0376020854153467,1.0704135770076577,27.23171859921888,26.239990234375,5.5780029296875,0.0140380859375,1,0,0,0.003366237154707852,-0.0034456225105029548
2017-01-22,924.6729736328124,937.5250244140624,897.5640258789062,922.2050170898438,116573000,891.8400146113441,863.6432059868232,2.7400697809879375,728.9299158720257,1,24.49948735713451,55.25930414977209,1078.8873557687148,726.9004310965197,351.9869246721951,47.43094553091569,0.05129483274997342,0.0487144425052628,0.0031286684516582675,0.033124146811268185,0.028473745337197487,0.018431859408418516,1.0368148529820973,1.0706654868850092,28.19680862452094,2.4679565429686363,12.85205078125,24.6409912109375,1,0,0,0.003366237154707852,-0.0034456225105029548
2017-01-23,921.0120239257812,928.2659912109376,916.7379760742188,925.4990234375,73588600,894.6183012127191,865.8929635530569,4.842653013895415,730.8411806287795,1,23.89606366694216,54.67384040423129,1060.1591285517588,733.3458641240223,326.8132644277365,44.86645050275878,0.04871429399099169,-0.3687337548145797,-0.0039591832046828035,-0.0008429017246113224,0.029033819040860775,0.03879240406519213,1.0295027752923047,1.0636557434842198,28.72533765966216,4.48699951171875,2.7669677734376137,4.2740478515625,0,0,0,-0.002690124758069401,-0.005378437866363828
2017-01-24,892.68701171875,924.14501953125,892.2860107421875,910.677001953125,111349000,894.4343688799601,866.9437105399469,4.175243997362941,732.4515869082817,1,22.692525861378236,50.23882535435252,993.0641210809733,774.236574719808,218.82754636116533,43.93734752320905,0.04921920779222892,0.5131283921694394,-0.030754226298042142,-0.034591647886492716,-0.03157120523226775,-0.007102856322009132,0.998046410981056,1.029694316788768,27.49065834001317,17.989990234375,13.468017578125,0.4010009765625,0,1,1,0.006564593637664151,0.0003860814889447006
2017-01-25,901.5419921875,903.2520141601562,891.68701171875,891.9240112304688,120831000,895.11128538544,868.3005058986745,4.311144275394668,734.1340785030998,1,21.559334817775092,51.56166413025689,969.5133143030931,786.603580228157,182.90973407493607,41.62503716022314,0.04617093548712491,0.08515568168551124,0.00991946824867651,-0.021139823620641707,-0.02501531039069571,0.007280225606661528,1.0071842539660203,1.0382833892909245,26.81077948676557,9.61798095703125,1.71002197265625,0.23699951171875,1,1,1,0.008026090549617448,-0.0034748028310765955
2017-01-26,917.5859985351562,919.3259887695312,902.2239990234376,902.39501953125,131958000,897.2517342568416,870.2332703157914,5.648352757136763,735.9594707422248,1,20.878083899722732,53.95031594546127,971.3897058984528,786.2656896093597,185.1240162890931,39.92210569035229,0.04350775377358019,0.09208729547880923,0.01779618308042097,0.027892180002111244,-0.003719848711661422,-0.0045596149693784005,1.0226628308444081,1.054413833433628,27.018463941050186,15.19097900390625,1.739990234375,0.1710205078123863,1,1,1,-0.0007353844075136395,0.006586648632606273
2017-01-27,919.75,923.2230224609376,915.8460083007812,918.3590087890624,125594000,899.3944262323805,872.175102852427,6.804281425131535,737.7882322273767,1,20.335646792084066,54.277822464393026,972.8340454622821,785.9378478482649,186.89619761401718,37.5974562953383,0.040877908448315625,-0.0482274663150396,0.0023583636501629535,0.020196516601872494,0.03031632355571512,-0.00532401592042997,1.022632532706357,1.0545474148390392,27.219323379953494,1.3909912109376137,3.4730224609376137,2.5130004882811363,1,1,1,-0.000866463892926328,0.0003848319104482467
2017-01-28,921.5900268554688,923.9110107421876,919.8109741210938,919.8109741210938,68979600,901.5082929583889,874.112943009409,7.779164644365665,739.6171058057657,1,19.8488033886348,54.57365936364531,974.2099513588968,785.6010471762596,188.60890418263716,35.20913875582754,0.03820477406419386,-0.4507731261047502,0.002000572824646607,0.004363654553038776,0.022237494028785276,0.0006275737066099296,1.0222757062291459,1.0543145874062967,27.395349948979856,1.779052734375,2.3209838867188637,0.0,1,1,1,-0.000866463892926328,0.0003848319104482467
